tconst,titleType,type,startYear,genres,genre_family,averageRating,numVotes
tt0022125,movie,movie,1931,"Comedy,Drama,Romance",Gemixt,7.8,2774
tt0022150,movie,movie,1931,"Comedy,Musical",Escapist,7.3,4007
tt0022153,movie,movie,1931,"Drama,Romance",Gemixt,7.2,2645
tt0022158,movie,movie,1931,"Comedy,Family,Musical",Escapist,7.4,14793
tt0022183,movie,movie,1931,"Drama,Romance",Gemixt,7.5,4229
tt0022208,movie,movie,1931,"Comedy,Crime,Drama",Gemixt,7,4941
tt0022236,movie,movie,1930,"Drama,Romance",Gemixt,6.4,1501
tt0022251,movie,movie,1931,Comedy,Escapist,6.8,3020
tt0022254,movie,movie,1931,Comedy,Escapist,6.1,1101
tt0022264,movie,movie,1931,"Drama,Thriller",Heavy,6.5,1431
tt0022268,movie,movie,1931,"Comedy,Romance",Escapist,6.7,3884
tt0022276,movie,movie,1931,"Drama,Romance",Gemixt,6.9,2469
tt0022279,movie,movie,1931,"Comedy,Drama,Romance",Gemixt,6.7,1458
tt0022286,movie,movie,1931,"Crime,Drama",Heavy,7.6,24246
tt0022335,movie,movie,1931,"Crime,Drama,Romance",Gemixt,6.9,2259
tt0022357,movie,movie,1931,"Crime,Drama",Heavy,6.3,1188
tt0022386,movie,movie,1931,"Crime,Drama,Romance",Gemixt,6.6,1258
tt0022395,movie,movie,1931,Drama,Heavy,5.7,3856
tt0022397,movie,movie,1931,"Comedy,Drama,Family",Gemixt,6.3,1130
tt0022403,movie,movie,1931,"Crime,Drama",Heavy,6.8,2392
tt0022436,movie,movie,1931,"Drama,Romance",Gemixt,7.6,2335
tt0022453,movie,movie,1931,"Drama,Romance",Gemixt,6.3,1412
tt0022454,movie,movie,1931,"Drama,Horror,Romance",Gemixt,6.8,2772
tt0022458,movie,movie,1931,"Adventure,Drama,Romance",Gemixt,7.4,6768
tt0022469,movie,movie,1931,"Crime,Drama,Romance",Gemixt,6.5,1103
tt0022485,movie,movie,1931,"Comedy,Drama",Gemixt,7.1,1661
tt0022489,movie,movie,1931,"Comedy,Romance",Escapist,6.5,1808
tt0022495,movie,movie,1931,"Action,Adventure,Drama",Gemixt,6.1,1289
tt0022550,movie,movie,1931,"Drama,Romance,War",Gemixt,7.4,3365
tt0022599,movie,movie,1931,"Comedy,Musical",Escapist,7.4,5201
tt0022626,movie,movie,1932,"Drama,Mystery",Heavy,7.4,2522
tt0022628,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,6.3,1405
tt0022639,movie,movie,1932,"Crime,Mystery,Romance",Gemixt,6.9,1428
tt0022651,movie,movie,1932,"Drama,Mystery,Romance",Gemixt,7,1218
tt0022660,movie,movie,1932,"Crime,Drama,Film-Noir",Heavy,6.7,1596
tt0022685,movie,movie,1932,Drama,Heavy,6.5,2011
tt0022689,movie,movie,1932,"Adventure,Drama,Romance",Gemixt,6,1729
tt0022694,movie,movie,1932,"Drama,Fantasy,Mystery",Gemixt,6.8,1488
tt0022698,movie,movie,1932,Drama,Heavy,7.1,6138
tt0022700,movie,movie,1932,"Comedy,Musical",Escapist,6.4,1481
tt0022718,movie,movie,1932,Comedy,Escapist,7.2,6553
tt0022725,movie,movie,1932,Drama,Heavy,7.5,1705
tt0022735,movie,movie,1932,Drama,Heavy,6.6,1975
tt0022737,movie,movie,1932,"Drama,Romance",Gemixt,7,1179
tt0022753,movie,movie,1932,"Action,Adventure,Comedy",Escapist,6.2,1264
tt0022775,movie,movie,1932,"Crime,Drama,Music",Heavy,6.8,1287
tt0022787,movie,movie,1932,"Drama,War",Heavy,7.7,1861
tt0022792,movie,movie,1932,"Action,Drama,Sport",Gemixt,6.2,1562
tt0022802,movie,movie,1932,"Comedy,Romance",Escapist,6.7,1408
tt0022827,movie,movie,1932,"Comedy,Crime,Horror",Gemixt,6.4,4609
tt0022834,movie,movie,1932,"Drama,Romance",Gemixt,7,1931
tt0022835,movie,movie,1931,"Horror,Sci-Fi",NA,7.6,17084
tt0022854,movie,movie,1932,Drama,Heavy,7,1231
tt0022867,movie,movie,1933,"Drama,Romance",Gemixt,6.6,2996
tt0022877,movie,movie,1932,"Comedy,Drama",Gemixt,7.8,2069
tt0022879,movie,movie,1932,"Drama,Romance,War",Gemixt,6.4,7343
tt0022905,movie,movie,1932,"Drama,Romance",Gemixt,6.9,2280
tt0022913,movie,movie,1932,"Drama,Horror",Heavy,7.8,53370
tt0022958,movie,movie,1932,"Drama,Romance",Gemixt,7.3,22001
tt0022991,movie,movie,1932,Drama,Heavy,5.8,1530
tt0023027,movie,movie,1932,"Comedy,Family,Musical",Escapist,7.5,13910
tt0023028,movie,movie,1932,"Drama,Romance",Gemixt,6.5,1477
tt0023042,movie,movie,1932,"Crime,Drama,Film-Noir",Heavy,8.2,15292
tt0023049,movie,movie,1932,"Comedy,Drama",Gemixt,6.9,2482
tt0023074,movie,movie,1932,"Comedy,Crime,Romance",Gemixt,7.2,2930
tt0023101,movie,movie,1932,"Drama,Horror",Heavy,6.5,1227
tt0023125,movie,movie,1932,"Drama,Romance",Gemixt,6.5,1267
tt0023158,movie,movie,1932,"Comedy,Musical,Romance",Escapist,7.5,4998
tt0023181,movie,movie,1932,"Drama,Romance",Gemixt,6.8,1357
tt0023194,movie,movie,1932,"Adventure,Drama,Horror",Gemixt,6.2,4016
tt0023196,movie,movie,1931,"Crime,Drama,Romance",Gemixt,6.6,4139
tt0023202,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,6.6,1534
tt0023213,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,6.9,2232
tt0023225,movie,movie,1932,"Comedy,Sport",Escapist,6.8,1518
tt0023236,movie,movie,1932,"Horror,Mystery",NA,4.1,1164
tt0023238,movie,movie,1932,"Action,Adventure,Horror",Escapist,7.1,15007
tt0023241,movie,movie,1932,"Comedy,Family,Romance",Escapist,7.1,1794
tt0023245,movie,movie,1932,"Fantasy,Horror",Escapist,7,32300
tt0023249,movie,movie,1932,"Crime,Horror,Mystery",Heavy,6.3,5818
tt0023266,movie,movie,1932,"Comedy,Drama",Gemixt,6.7,1333
tt0023277,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,6.6,1786
tt0023284,movie,movie,1932,"Crime,Drama,Mystery",Heavy,6.5,1030
tt0023285,movie,movie,1932,"Crime,Mystery,Thriller",Heavy,5.7,5858
tt0023293,movie,movie,1932,"Adventure,Comedy,Drama",Gemixt,7,14276
tt0023303,movie,movie,1932,"Comedy,Musical,Romance",Escapist,7,3127
tt0023305,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,7.5,4779
tt0023312,movie,movie,1932,"Comedy,War",Escapist,7.2,2858
tt0023327,movie,movie,1932,"Comedy,Drama,Mystery",Gemixt,6.9,1606
tt0023349,movie,movie,1932,"Drama,Romance",Gemixt,6.1,1263
tt0023362,movie,movie,1932,"Comedy,Drama",Gemixt,6.4,2041
tt0023369,movie,movie,1932,Drama,Heavy,6.9,3328
tt0023374,movie,movie,1932,"Biography,Drama,History",Heavy,6.5,1300
tt0023382,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,7.2,5196
tt0023385,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,7,3852
tt0023394,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,6.2,1256
tt0023395,movie,movie,1931,"Comedy,Drama,Romance",Gemixt,5.7,5245
tt0023427,movie,movie,1932,"Action,Crime,Drama",Gemixt,7.7,32405
tt0023458,movie,movie,1932,"Adventure,Drama,Film-Noir",Gemixt,7.3,11411
tt0023464,movie,movie,1932,"Drama,Romance",Gemixt,6.3,1129
tt0023470,movie,movie,1932,"Drama,History",Heavy,6.8,2927
tt0023486,movie,movie,1932,"Drama,Romance",Gemixt,7.2,1060
tt0023488,movie,movie,1932,"Drama,Romance",Gemixt,6.9,1711
tt0023491,movie,movie,1932,"Drama,Romance",Gemixt,6.8,1921
tt0023498,movie,movie,1932,Comedy,Escapist,5.8,1254
tt0023551,movie,movie,1932,"Action,Adventure,Romance",Escapist,6.9,8728
tt0023556,movie,movie,1931,"Crime,Drama,Romance",Gemixt,6.6,1716
tt0023563,movie,movie,1933,"Crime,Mystery,Thriller",Heavy,7.9,14273
tt0023582,movie,movie,1932,"Crime,Drama,Horror",Heavy,6.2,2146
tt0023583,movie,movie,1932,"Drama,Horror,Mystery",Heavy,5.7,1029
tt0023584,movie,movie,1932,Comedy,Escapist,6.6,1102
tt0023590,movie,movie,1932,"Crime,Drama,Romance",Gemixt,7.1,4720
tt0023594,movie,movie,1932,"Drama,Romance",Gemixt,6.3,1209
tt0023622,movie,movie,1932,"Comedy,Crime,Romance",Gemixt,7.9,17084
tt0023629,movie,movie,1932,"Crime,Drama,Thriller",Heavy,6.9,1365
tt0023634,movie,movie,1932,"Comedy,Drama",Gemixt,7.8,6603
tt0023642,movie,movie,1932,"Comedy,Drama,Romance",Gemixt,7.1,1253
tt0023649,movie,movie,1932,"Fantasy,Horror",Escapist,7.4,22056
tt0023659,movie,movie,1932,"Crime,Drama,Romance",Gemixt,6.9,1108
tt0023686,movie,movie,1932,"Drama,Romance",Gemixt,7,2865
tt0023694,movie,movie,1932,Horror,NA,6.2,12369
tt0023731,movie,movie,1932,"Crime,Drama,Film-Noir",Heavy,6.8,3119
tt0023753,movie,movie,1933,"Adventure,Family,Fantasy",Escapist,6.3,2886
tt0023775,movie,movie,1933,"Drama,Romance",Gemixt,7.5,8843
tt0023786,movie,movie,1933,"Comedy,Drama,Romance",Gemixt,6.4,1158
tt0023794,movie,movie,1933,"Fantasy,Romance",Escapist,6.5,1048
tt0023814,movie,movie,1932,"Drama,Romance,War",Gemixt,6.9,4676
tt0023825,movie,movie,1933,"Comedy,Drama,Mystery",Gemixt,7.1,3355
tt0023856,movie,movie,1933,"Comedy,Crime,Drama",Gemixt,6.5,1434
tt0023871,movie,movie,1933,"Comedy,Musical",Escapist,7.7,1595
tt0023876,movie,movie,1933,"Drama,Romance,War",Gemixt,5.8,6444
tt0023891,movie,movie,1933,"Action,Adventure,Drama",Gemixt,6.3,1861
tt0023911,movie,movie,1933,"Comedy,Drama",Gemixt,7.5,1618
tt0023926,movie,movie,1933,"Comedy,Musical,Romance",Escapist,6.8,2822
tt0023935,movie,movie,1932,"Comedy,Crime,Drama",Gemixt,6,1630
tt0023937,movie,movie,1933,"Drama,Romance",Gemixt,7.2,1561
tt0023940,movie,movie,1933,"Comedy,Mystery,Romance",Escapist,7.4,8361
tt0023943,movie,movie,1933,"Comedy,Musical",Escapist,7.1,2186
tt0023948,movie,movie,1933,Drama,Heavy,7.5,9562
tt0023960,movie,movie,1933,"Comedy,Drama",Gemixt,6.7,1388
tt0023969,movie,movie,1933,"Comedy,Musical",Escapist,7.7,64685
tt0023973,movie,movie,1933,"Action,Drama,War",Gemixt,7,1487
tt0023985,movie,movie,1933,"Drama,Music",Heavy,6.4,1372
tt0023986,movie,movie,1933,"Drama,Romance",Gemixt,7.2,1780
tt0023993,movie,movie,1933,"Comedy,Drama",Gemixt,6.3,1784
tt0024008,movie,movie,1933,"Comedy,Drama,Romance",Gemixt,6.7,2028
tt0024025,movie,movie,1933,"Comedy,Musical,Romance",Escapist,6.6,4232
tt0024028,movie,movie,1933,"Comedy,Musical,Romance",Escapist,7.5,6476
tt0024034,movie,movie,1933,"Comedy,Drama,Musical",Gemixt,7.3,13591
tt0024044,movie,movie,1933,"Drama,Fantasy,Romance",Gemixt,6.4,1561
tt0024055,movie,movie,1933,"Action,Drama,Horror",Gemixt,5.8,3585
tt0024067,movie,movie,1933,"Musical,Romance",Escapist,6.1,1992
tt0024069,movie,movie,1933,"Comedy,Drama,Musical",Gemixt,7.7,9675
tt0024087,movie,movie,1933,Biography,Heavy,5.8,1499
tt0024115,movie,movie,1933,"Drama,Romance,War",Gemixt,7.3,2618
tt0024120,movie,movie,1933,"Crime,Drama,Romance",Gemixt,6.9,1229
tt0024127,movie,movie,1933,Drama,Heavy,5.5,1879
tt0024130,movie,movie,1933,"Crime,Drama,Romance",Gemixt,6.9,2003
tt0024166,movie,movie,1933,"Comedy,Music,Romance",Escapist,6.9,4258
tt0024183,movie,movie,1933,Comedy,Escapist,6.9,1535
tt0024184,movie,movie,1933,"Horror,Sci-Fi",NA,7.6,42670
tt0024188,movie,movie,1932,"Film-Noir,Horror,Sci-Fi",NA,7.3,11909
tt0024210,movie,movie,1933,"Crime,Drama,Mystery",Heavy,6.8,4475
tt0024216,movie,movie,1933,"Adventure,Horror",Escapist,7.9,94515
tt0024238,movie,movie,1933,Drama,Heavy,6.6,2112
tt0024239,movie,movie,1933,"Comedy,Crime,Drama",Gemixt,7,2169
tt0024240,movie,movie,1933,"Comedy,Drama",Gemixt,7.4,5066
tt0024252,movie,movie,1933,"Drama,Romance",Gemixt,7.5,1628
tt0024262,movie,movie,1933,"Comedy,Crime,Romance",Gemixt,7,1502
tt0024264,movie,movie,1933,"Drama,Family,Romance",Gemixt,7.1,8359
tt0024302,movie,movie,1933,"Drama,Romance",Gemixt,7.1,2119
tt0024314,movie,movie,1933,"Crime,Drama,Romance",Gemixt,6.9,2039
tt0024334,movie,movie,1933,"Crime,Drama,Romance",Gemixt,7,1840
tt0024353,movie,movie,1933,"Drama,Romance",Gemixt,6.4,3494
tt0024360,movie,movie,1933,"Crime,Horror",Heavy,6.4,1945
tt0024368,movie,movie,1933,"Horror,Mystery,Thriller",Heavy,6.8,7310
tt0024381,movie,movie,1933,Drama,Heavy,6.2,1041
tt0024402,movie,movie,1933,"Drama,War",Heavy,7,1192
tt0024426,movie,movie,1933,"Action,Crime,Drama",Gemixt,6.4,1385
tt0024433,movie,movie,1933,"Drama,Romance",Gemixt,6.5,1597
tt0024435,movie,movie,1933,"Crime,Drama,Mystery",Heavy,6.8,1425
tt0024450,movie,movie,1933,"Crime,Drama",Heavy,7,1935
tt0024471,movie,movie,1933,"Crime,Drama",Heavy,6.7,1184
tt0024473,movie,movie,1933,"Biography,Drama,History",Heavy,7,5242
tt0024475,movie,movie,1933,"Comedy,Crime,Music",Gemixt,6.3,1139
tt0024481,movie,movie,1933,"Biography,Drama,History",Heavy,7.5,9103
tt0024500,movie,movie,1933,"Music,Romance,Western",Escapist,5.4,1301
tt0024516,movie,movie,1933,"Drama,Western",Heavy,5.3,1500
tt0024538,movie,movie,1933,"Crime,Drama,Horror",Heavy,6.4,1304
tt0024548,movie,movie,1933,"Comedy,Drama,History",Gemixt,6.3,7489
tt0024554,movie,movie,1933,"Crime,Mystery,Romance",Gemixt,5.3,1171
tt0024593,movie,movie,1933,"Adventure,Family,Sci-Fi",Escapist,5.6,5670
tt0024598,movie,movie,1933,"Drama,Romance",Gemixt,6.8,1060
tt0024601,movie,movie,1933,"Comedy,Family",Escapist,7.5,10143
tt0024610,movie,movie,1933,"Comedy,Drama,Romance",Gemixt,6.7,1265
tt0024617,movie,movie,1933,"Crime,Drama",Heavy,7.1,2076
tt0024625,movie,movie,1933,"Drama,Horror,Mystery",Heavy,5.6,1323
tt0024631,movie,movie,1933,"Drama,Horror,Mystery",Heavy,6.2,1089
tt0024675,movie,movie,1933,"Drama,Romance,War",Gemixt,5.9,1511
tt0024676,movie,movie,1933,Drama,Heavy,7,1124
tt0024684,movie,movie,1933,"Comedy,Drama",Gemixt,6.7,1107
tt0024727,movie,movie,1933,"Drama,Horror,Mystery",Heavy,5.8,3294
tt0024747,movie,movie,1934,"Biography,Music,Romance",Gemixt,5.7,1873
tt0024763,movie,movie,1933,"Comedy,Romance",Escapist,6.8,1236
tt0024772,movie,movie,1933,"Adventure,Drama",Gemixt,7.5,2529
tt0024785,movie,movie,1933,"Comedy,Drama,Romance",Gemixt,7.2,1353
tt0024803,movie,movie,1933,Drama,Heavy,7.2,9832
tt0024805,movie,movie,1934,"Drama,Western",Heavy,5,1231
tt0024831,movie,movie,1934,"Comedy,Drama,Family",Gemixt,7,1542
tt0024844,movie,movie,1934,"Drama,Romance",Gemixt,7.7,18320
tt0024852,movie,movie,1934,"Comedy,Family,Fantasy",Escapist,7.1,7978
tt0024854,movie,movie,1934,"Comedy,Drama,Music",Gemixt,6.4,1118
tt0024865,movie,movie,1934,"Biography,Drama,Romance",Gemixt,6.9,2321
tt0024873,movie,movie,1934,"Comedy,Drama,Musical",Gemixt,6.3,1060
tt0024890,movie,movie,1934,"Crime,Drama",Heavy,6.2,1174
tt0024894,movie,movie,1934,"Crime,Horror,Romance",Gemixt,6.9,14011
tt0024902,movie,movie,1934,"Drama,Western",Heavy,5.3,1865
tt0024906,movie,movie,1934,"Drama,Romance",Gemixt,6.1,1342
tt0024914,movie,movie,1934,"Comedy,Drama,Family",Gemixt,7.2,2654
tt0024916,movie,movie,1934,"Comedy,Drama",Gemixt,6.6,1231
tt0024958,movie,movie,1934,"Adventure,Comedy,Crime",Gemixt,6.9,1163
tt0024961,movie,movie,1934,Comedy,Escapist,6.6,1444
tt0024963,movie,movie,1934,"Drama,Romance",Gemixt,6.3,1212
tt0024966,movie,movie,1934,"Biography,Drama,History",Heavy,7,1550
tt0024968,movie,movie,1934,"Crime,Drama,Mystery",Heavy,6.9,2272
tt0024989,movie,movie,1935,"Drama,Mystery,Romance",Gemixt,6.6,1271
tt0024991,movie,movie,1934,"Biography,Drama,History",Heavy,6.8,5032
tt0025004,movie,movie,1934,"Action,Adventure,Crime",Gemixt,7.4,3632
tt0025028,movie,movie,1934,"Comedy,Music,Musical",Escapist,7,2589
tt0025037,movie,movie,1934,"Drama,Fantasy,Romance",Gemixt,6.9,2576
tt0025091,movie,movie,1934,"Drama,Mystery,Romance",Gemixt,6.9,1939
tt0025101,movie,movie,1934,"Comedy,Drama,Musical",Gemixt,6.6,2121
tt0025129,movie,movie,1934,"Crime,Mystery,Romance",Gemixt,6.5,1973
tt0025132,movie,movie,1934,"Comedy,Drama,Romance",Gemixt,6.4,1692
tt0025161,movie,movie,1934,"Drama,Mystery",Heavy,6.5,1262
tt0025164,movie,movie,1934,"Comedy,Musical,Romance",Escapist,7.3,9163
tt0025173,movie,movie,1934,"Comedy,Drama,Romance",Gemixt,6.6,1526
tt0025228,movie,movie,1934,"Crime,Drama",Heavy,7.1,1122
tt0025238,movie,movie,1934,"Comedy,Drama,Romance",Gemixt,6.2,1296
tt0025251,movie,movie,1934,"Comedy,Crime,Drama",Gemixt,6.9,1017
tt0025263,movie,movie,1934,"Comedy,Musical",Escapist,5.9,1183
tt0025272,movie,movie,1934,"Biography,Drama,History",Heavy,6.4,1490
tt0025273,movie,movie,1934,"Drama,Romance",Gemixt,6.1,1168
tt0025301,movie,movie,1934,"Comedy,Drama,Romance",Gemixt,7.5,6063
tt0025316,movie,movie,1934,"Comedy,Romance",Escapist,8.1,117862
tt0025318,movie,movie,1934,Comedy,Escapist,7.1,5994
tt0025330,movie,movie,1934,"Comedy,Crime,Drama",Gemixt,6.6,2145
tt0025335,movie,movie,1934,"Comedy,Drama,Romance",Gemixt,6.2,2705
tt0025373,movie,movie,1934,"Drama,Western",Heavy,5.1,1213
tt0025397,movie,movie,1934,"Drama,Fantasy",Gemixt,6.8,1316
tt0025410,movie,movie,1934,"Adventure,Comedy,Drama",Gemixt,6.9,1516
tt0025423,movie,movie,1934,"Action,Adventure,Drama",Gemixt,6.8,3861
tt0025440,movie,movie,1934,"Action,Adventure,Drama",Gemixt,5.5,1470
tt0025452,movie,movie,1934,"Crime,Drama,Mystery",Heavy,6.7,22864
tt0025455,movie,movie,1934,"Drama,Western",Heavy,5.1,1348
tt0025456,movie,movie,1934,Drama,Heavy,7.1,2439
tt0025461,movie,movie,1934,Drama,Heavy,6.6,1228
tt0025464,movie,movie,1934,"Crime,Drama,Romance",Gemixt,7.1,5145
tt0025465,movie,movie,1934,"Horror,Sci-Fi",NA,3.7,2847
tt0025480,movie,movie,1934,"Comedy,Drama,Romance",Gemixt,6.1,1164
tt0025493,movie,movie,1934,"Comedy,Musical,Romance",Escapist,7.2,3483
tt0025499,movie,movie,1934,"Crime,Drama,Film-Noir",Heavy,5.5,1381
tt0025509,movie,movie,1934,Drama,Heavy,8.3,2137
tt0025529,movie,movie,1934,"Crime,Music,Musical",Heavy,6.5,1042
tt0025536,movie,movie,1934,"Comedy,Musical,Romance",Escapist,6,1045
tt0025580,movie,movie,1934,"Crime,Drama,Romance",Gemixt,6.5,1276
tt0025586,movie,movie,1934,"Drama,Film-Noir,Romance",Gemixt,7,8911
tt0025590,movie,movie,1934,Comedy,Escapist,7.3,1209
tt0025607,movie,movie,1934,"Drama,History,Musical",Heavy,5.9,1552
tt0025610,movie,movie,1934,"Drama,Romance",Gemixt,7,2307
tt0025617,movie,movie,1934,"Drama,Romance",Gemixt,6.5,1839
tt0025699,movie,movie,1934,"Action,Drama,Mystery",Gemixt,5.3,1290
tt0025718,movie,movie,1934,"Comedy,Romance",Escapist,6.3,1059
tt0025740,movie,movie,1934,"Drama,Romance",Gemixt,6.8,1843
tt0025746,movie,movie,1934,"Drama,History,Romance",Gemixt,7.5,7727
tt0025748,movie,movie,1934,"Adventure,Drama",Gemixt,7.3,5046
tt0025791,movie,movie,1934,Drama,Heavy,7.3,1081
tt0025830,movie,movie,1934,"Action,Drama,Mystery",Gemixt,5.1,1377
tt0025862,movie,movie,1934,"Action,Adventure,Romance",Escapist,7.2,5904
tt0025878,movie,movie,1934,"Comedy,Crime,Mystery",Gemixt,7.9,34252
tt0025880,movie,movie,1934,"Comedy,Romance",Escapist,6.7,1321
tt0025898,movie,movie,1935,"Crime,Drama,Romance",Gemixt,7.2,2233
tt0025903,movie,movie,1934,"Drama,Western",Heavy,5.3,1084
tt0025907,movie,movie,1934,"Adventure,Drama,Family",Gemixt,7.1,3426
tt0025913,movie,movie,1935,"Documentary,History",Heavy,7.1,19357
tt0025919,movie,movie,1934,"Comedy,Romance",Escapist,7.2,7629
tt0025929,movie,movie,1934,Drama,Heavy,7.6,3713
tt0025946,movie,movie,1934,"Comedy,Musical",Escapist,6.9,1154
tt0025948,movie,movie,1934,"Biography,Drama,Western",Heavy,6.3,1693
tt0025969,movie,movie,1934,"Action,Adventure,Drama",Gemixt,5.2,1151
tt0026017,movie,movie,1934,Comedy,Escapist,7.4,1255
tt0026029,movie,movie,1935,"Crime,Mystery,Thriller",Heavy,7.6,64817
tt0026043,movie,movie,1935,"Comedy,Crime,Drama",Gemixt,6.4,1109
tt0026056,movie,movie,1935,"Comedy,Drama,Romance",Gemixt,6.8,4815
tt0026071,movie,movie,1935,"Drama,Romance",Gemixt,7,6073
tt0026073,movie,movie,1935,"Biography,Drama,Western",Heavy,6.6,2047
tt0026097,movie,movie,1935,"Adventure,Drama,Romance",Gemixt,6.7,2213
tt0026104,movie,movie,1935,"Drama,Romance,War",Gemixt,5.8,1423
tt0026121,movie,movie,1935,"Crime,Drama,Romance",Gemixt,6.5,1137
tt0026123,movie,movie,1935,Horror,NA,6.9,2627
tt0026126,movie,movie,1935,Comedy,Escapist,6.7,2211
tt0026129,movie,movie,1935,"Crime,Drama,Film-Noir",Heavy,6.6,2080
tt0026138,movie,movie,1935,"Drama,Horror,Sci-Fi",Heavy,7.8,56635
tt0026144,movie,movie,1935,"Comedy,Musical,Romance",Escapist,6.7,2195
tt0026164,movie,movie,1935,"Adventure,Drama,Family",Gemixt,6.8,2777
tt0026174,movie,movie,1935,"Action,Adventure,History",Escapist,7.7,16908
tt0026184,movie,movie,1935,"Comedy,Crime,Drama",Gemixt,6.6,1319
tt0026197,movie,movie,1935,"Crime,Drama,Mystery",Heavy,6.6,2261
tt0026198,movie,movie,1935,Mystery,NA,7,1850
tt0026199,movie,movie,1935,"Crime,Drama,Mystery",Heavy,6.9,1691
tt0026205,movie,movie,1935,"Action,Adventure,Drama",Gemixt,6.9,3205
tt0026246,movie,movie,1935,"Crime,Drama",Heavy,6.9,2422
tt0026249,movie,movie,1935,"Adventure,Drama,History",Gemixt,6.5,1397
tt0026252,movie,movie,1935,"Family,Musical,Romance",Escapist,6.8,2211
tt0026261,movie,movie,1935,"Drama,Romance",Gemixt,6.8,3952
tt0026264,movie,movie,1935,"Drama,Romance",Gemixt,6.6,1027
tt0026266,movie,movie,1935,"Adventure,Drama,Family",Gemixt,7.3,4994
tt0026267,movie,movie,1935,"Drama,Western",Heavy,5.1,1408
tt0026273,movie,movie,1935,Western,NA,5.2,1106
tt0026276,movie,movie,1935,"Comedy,Drama,Romance",Gemixt,6.9,4180
tt0026388,movie,movie,1935,"Comedy,Romance",Escapist,6.5,1824
tt0026393,movie,movie,1935,"Crime,Drama,Film-Noir",Heavy,7.1,4608
tt0026406,movie,movie,1935,"Comedy,Fantasy,Horror",Escapist,6.7,2312
tt0026413,movie,movie,1935,Drama,Heavy,6.7,1460
tt0026421,movie,movie,1935,"Comedy,Musical,Romance",Escapist,6.8,3089
tt0026424,movie,movie,1935,"Comedy,Romance",Escapist,7.5,1745
tt0026452,movie,movie,1935,"Comedy,Romance",Escapist,6.9,2245
tt0026519,movie,movie,1935,"Comedy,Romance",Escapist,7,1500
tt0026529,movie,movie,1935,"Crime,Drama",Heavy,7.3,7672
tt0026564,movie,movie,1935,"Comedy,History,Romance",Escapist,7.4,1502
tt0026605,movie,movie,1935,"Adventure,Drama",Gemixt,6.4,1327
tt0026641,movie,movie,1935,"Comedy,Drama,Family",Gemixt,6.7,1772
tt0026643,movie,movie,1935,"Adventure,Drama,War",Gemixt,7,3461
tt0026663,movie,movie,1935,"Horror,Romance,Sci-Fi",Escapist,7.2,6277
tt0026667,movie,movie,1935,"Drama,Romance",Gemixt,6.8,1271
tt0026676,movie,movie,1935,"Comedy,Crime,Mystery",Gemixt,7.4,1423
tt0026683,movie,movie,1936,"Crime,Drama",Heavy,4,1024
tt0026685,movie,movie,1935,"Horror,Mystery",NA,6.3,5908
tt0026714,movie,movie,1935,"Comedy,Fantasy,Romance",Escapist,6.8,4115
tt0026725,movie,movie,1935,"Drama,History,Romance",Gemixt,7.6,4134
tt0026739,movie,movie,1935,"Crime,Drama,Mystery",Heavy,6.8,1356
tt0026744,movie,movie,1935,"Comedy,Drama,Mystery",Gemixt,6.7,1062
tt0026752,movie,movie,1935,"Adventure,Biography,Drama",Gemixt,7.6,26129
tt0026759,movie,movie,1935,"Drama,Horror,Mystery",Heavy,5.4,1206
tt0026768,movie,movie,1935,"Drama,Musical,Romance",Gemixt,6.5,1662
tt0026778,movie,movie,1935,"Comedy,Music,Musical",Escapist,7.8,35956
tt0026840,movie,movie,1935,"Comedy,Romance",Escapist,6.7,1445
tt0026846,movie,movie,1935,"Action,Drama,Western",Gemixt,5.1,1101
tt0026866,movie,movie,1935,"Drama,Fantasy,Romance",Gemixt,6.9,2829
tt0026912,movie,movie,1935,"Crime,Horror",Heavy,6.8,7060
tt0026914,movie,movie,1935,"Comedy,Drama,Musical",Gemixt,6.4,1631
tt0026922,movie,movie,1935,"Comedy,Drama,War",Gemixt,6.6,1112
tt0026932,movie,movie,1935,"Crime,Drama,Romance",Gemixt,6.2,1218
tt0026942,movie,movie,1935,"Comedy,Musical,Romance",Escapist,7,3841
tt0026955,movie,movie,1935,"Comedy,Mystery,Romance",Escapist,7.6,4783
tt0026972,movie,movie,1935,"Drama,Family,Fantasy",Gemixt,6.5,2848
tt0026983,movie,movie,1935,"Adventure,Fantasy,Romance",Escapist,6.4,2121
tt0027029,movie,movie,1935,"Drama,Mystery,Romance",Gemixt,6.4,1326
tt0027040,movie,movie,1935,"Comedy,Mystery,Romance",Escapist,6.7,1877
tt0027042,movie,movie,1935,"Comedy,Drama,Romance",Gemixt,6.9,1435
